,room_address,entities_ptr,doors_ptr,num_doors,x,y,x_1,y_1,type_1,subtype_1,entityID_1,varA_1,varB_1,x_2,y_2,type_2,subtype_2,entityID_2,varA_2,varB_2,x_3,y_3,type_3,subtype_3,entityID_3,varA_3,varB_3,x_4,y_4,type_4,subtype_4,entityID_4,varA_4,varB_4,x_5,y_5,type_5,subtype_5,entityID_5,varA_5,varB_5,x_6,y_6,type_6,subtype_6,entityID_6,varA_6,varB_6,x_7,y_7,type_7,subtype_7,entityID_7,varA_7,varB_7,x_8,y_8,type_8,subtype_8,entityID_8,varA_8,varB_8,x_9,y_9,type_9,subtype_9,entityID_9,varA_9,varB_9,x_10,y_10,type_10,subtype_10,entityID_10,varA_10,varB_10,x_11,y_11,type_11,subtype_11,entityID_11,varA_11,varB_11,x_12,y_12,type_12,subtype_12,entityID_12,varA_12,varB_12,x_13,y_13,type_13,subtype_13,entityID_13,varA_13,varB_13,x_14,y_14,type_14,subtype_14,entityID_14,varA_14,varB_14,x_15,y_15,type_15,subtype_15,entityID_15,varA_15,varB_15,x_16,y_16,type_16,subtype_16,entityID_16,varA_16,varB_16,x_17,y_17,type_17,subtype_17,entityID_17,varA_17,varB_17,x_18,y_18,type_18,subtype_18,entityID_18,varA_18,varB_18,x_19,y_19,type_19,subtype_19,entityID_19,varA_19,varB_19,x_20,y_20,type_20,subtype_20,entityID_20,varA_20,varB_20,x_21,y_21,type_21,subtype_21,entityID_21,varA_21,varB_21,x_22,y_22,type_22,subtype_22,entityID_22,varA_22,varB_22,x_23,y_23,type_23,subtype_23,entityID_23,varA_23,varB_23,x_24,y_24,type_24,subtype_24,entityID_24,varA_24,varB_24,x_25,y_25,type_25,subtype_25,entityID_25,varA_25,varB_25,x_26,y_26,type_26,subtype_26,entityID_26,varA_26,varB_26,x_27,y_27,type_27,subtype_27,entityID_27,varA_27,varB_27,Region,Region Number,Index in Region
105,08514C70,0x8510f84,0x8514c60,1,9,13,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,22
106,08514CE8,0x8510f84,0x8514cd8,1,10,19,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,23
107,08514D70,0x8515878,0x8514d50,2,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,24
108,08514E28,0x8515884,0x8514df8,3,5,14,80.0,96.0,2.0,15.0,0.0,0.0,0.0,80.0,128.0,2.0,15.0,1.0,0.0,0.0,80.0,168.0,2.0,15.0,2.0,0.0,0.0,120.0,191.0,1.0,17.0,8.0,0.0,0.0,80.0,200.0,2.0,15.0,3.0,0.0,0.0,112.0,271.0,1.0,17.0,9.0,0.0,0.0,96.0,367.0,1.0,17.0,10.0,0.0,0.0,48.0,328.0,2.0,15.0,4.0,0.0,0.0,48.0,360.0,2.0,15.0,5.0,0.0,0.0,48.0,392.0,2.0,15.0,6.0,0.0,0.0,176.0,392.0,2.0,15.0,7.0,0.0,0.0,128.0,447.0,1.0,32.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,25
109,08514EF8,0x8515920,0x8514ea8,5,8,14,168.0,128.0,3.0,0.0,6.0,6.0,0.0,64.0,159.0,2.0,14.0,0.0,3.0,0.0,88.0,255.0,1.0,17.0,3.0,0.0,0.0,56.0,288.0,3.0,0.0,7.0,6.0,0.0,176.0,328.0,2.0,15.0,1.0,0.0,0.0,136.0,335.0,1.0,17.0,4.0,0.0,0.0,176.0,392.0,2.0,15.0,2.0,0.0,0.0,128.0,447.0,1.0,32.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,26
110,08514F98,0x851598c,0x8514f78,2,9,16,128.0,184.0,1.0,32.0,0.0,0.0,0.0,208.0,184.0,1.0,34.0,1.0,0.0,0.0,416.0,152.0,2.0,14.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,27
111,08515038,0x85159bc,0x8515018,2,11,16,0.0,0.0,1.0,20.0,0.0,1.0,1.0,160.0,120.0,2.0,14.0,1.0,1.0,0.0,192.0,184.0,1.0,31.0,2.0,0.0,0.0,192.0,312.0,1.0,31.0,3.0,0.0,0.0,192.0,376.0,2.0,14.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,28
112,085150C8,0x8515a04,0x85150b8,1,7,17,64.0,184.0,2.0,14.0,0.0,1.0,6.0,128.0,184.0,1.0,21.0,1.0,0.0,0.0,256.0,152.0,1.0,31.0,2.0,0.0,0.0,384.0,152.0,1.0,32.0,3.0,0.0,0.0,512.0,152.0,1.0,31.0,4.0,0.0,0.0,640.0,152.0,1.0,32.0,5.0,0.0,0.0,720.0,152.0,1.0,31.0,6.0,0.0,0.0,768.0,152.0,1.0,21.0,7.0,0.0,0.0,920.0,184.0,2.0,14.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,3,29
113,08515AF0,0x851680c,0x8515ae0,1,12,9,0.0,0.0,2.0,7.0,0.0,1.0,54.0,240.0,160.0,1.0,72.0,1.0,0.0,0.0,256.0,184.0,4.0,3.0,2.0,34.0,23.0,358.0,159.0,4.0,2.0,3.0,79.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,1
114,08515B90,0x8516848,0x8515b70,2,12,10,0.0,0.0,2.0,7.0,12.0,1.0,63.0,0.0,0.0,2.0,7.0,13.0,1.0,64.0,0.0,0.0,2.0,7.0,14.0,1.0,65.0,304.0,159.0,1.0,59.0,0.0,0.0,0.0,464.0,159.0,1.0,36.0,1.0,0.0,0.0,240.0,223.0,1.0,59.0,2.0,0.0,0.0,296.0,287.0,1.0,36.0,3.0,0.0,0.0,80.0,319.0,2.0,14.0,10.0,2.0,1.0,240.0,415.0,1.0,59.0,4.0,0.0,0.0,80.0,511.0,2.0,14.0,11.0,2.0,1.0,400.0,591.0,1.0,36.0,5.0,0.0,0.0,464.0,591.0,1.0,59.0,6.0,0.0,0.0,368.0,703.0,1.0,36.0,7.0,0.0,0.0,444.0,703.0,1.0,49.0,8.0,0.0,0.0,464.0,703.0,1.0,59.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,2
115,08515C30,0x8516908,0x8515c10,2,14,11,256.0,176.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,63.0,0.0,0.0,2.0,7.0,2.0,1.0,64.0,0.0,0.0,2.0,7.0,3.0,1.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,3
116,08515CD0,0x8516944,0x8515cb0,2,15,13,0.0,0.0,2.0,7.0,8.0,1.0,63.0,0.0,0.0,2.0,7.0,9.0,1.0,64.0,0.0,0.0,2.0,7.0,10.0,1.0,65.0,64.0,88.0,4.0,2.0,0.0,106.0,6.0,160.0,191.0,1.0,17.0,1.0,0.0,0.0,120.0,223.0,2.0,14.0,4.0,2.0,1.0,48.0,287.0,2.0,14.0,5.0,2.0,1.0,103.0,327.0,1.0,17.0,2.0,0.0,0.0,8.0,416.0,2.0,0.0,7.0,0.0,0.0,192.0,415.0,2.0,14.0,6.0,2.0,1.0,120.0,447.0,1.0,36.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,4
117,08515DB0,0x85169d4,0x8515d50,6,16,10,0.0,0.0,2.0,7.0,12.0,1.0,63.0,0.0,0.0,2.0,7.0,13.0,1.0,64.0,0.0,0.0,2.0,7.0,14.0,1.0,65.0,40.0,159.0,2.0,14.0,7.0,2.0,0.0,120.0,223.0,1.0,17.0,0.0,0.0,0.0,112.0,335.0,1.0,17.0,1.0,0.0,0.0,48.0,543.0,2.0,14.0,8.0,2.0,1.0,184.0,543.0,1.0,38.0,2.0,0.0,0.0,112.0,591.0,1.0,17.0,3.0,0.0,0.0,48.0,671.0,2.0,14.0,9.0,2.0,1.0,160.0,703.0,1.0,17.0,4.0,0.0,0.0,48.0,799.0,2.0,14.0,10.0,2.0,1.0,112.0,847.0,1.0,17.0,5.0,0.0,0.0,184.0,799.0,1.0,38.0,6.0,0.0,0.0,112.0,976.0,2.0,8.0,11.0,11.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,5
118,08515E58,0x8516a94,0x8515e38,2,16,14,0.0,0.0,2.0,7.0,4.0,1.0,60.0,0.0,0.0,2.0,7.0,5.0,1.0,61.0,0.0,0.0,2.0,7.0,6.0,1.0,62.0,48.0,152.0,4.0,2.0,0.0,102.0,1.0,72.0,191.0,1.0,22.0,1.0,0.0,0.0,88.0,160.0,3.0,0.0,7.0,7.0,1.0,96.0,191.0,1.0,22.0,2.0,0.0,0.0,152.0,160.0,3.0,0.0,8.0,7.0,0.0,224.0,136.0,2.0,8.0,3.0,12.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,6
119,08515EF0,0x8516b0c,0x8515ed0,2,17,10,232.0,160.0,2.0,2.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,7
120,08515F88,0x8516b24,0x8515f78,1,17,11,0.0,0.0,2.0,7.0,0.0,1.0,60.0,0.0,0.0,2.0,7.0,1.0,1.0,61.0,0.0,0.0,2.0,7.0,2.0,1.0,62.0,160.0,191.0,1.0,36.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,8
121,08516040,0x8516b60,0x8516000,4,17,13,64.0,191.0,1.0,37.0,0.0,0.0,0.0,104.0,191.0,2.0,14.0,11.0,2.0,1.0,148.0,191.0,1.0,36.0,1.0,0.0,0.0,256.0,111.0,1.0,41.0,2.0,0.0,0.0,344.0,191.0,1.0,36.0,3.0,0.0,0.0,364.0,191.0,2.0,14.0,12.0,2.0,1.0,512.0,127.0,1.0,41.0,4.0,0.0,0.0,620.0,191.0,2.0,14.0,13.0,2.0,1.0,662.0,191.0,1.0,37.0,5.0,0.0,0.0,752.0,191.0,1.0,36.0,6.0,0.0,0.0,852.0,191.0,2.0,14.0,14.0,2.0,1.0,1088.0,96.0,3.0,0.0,20.0,6.0,1.0,1048.0,127.0,1.0,36.0,7.0,0.0,0.0,1052.0,191.0,1.0,36.0,8.0,0.0,0.0,1132.0,191.0,2.0,14.0,16.0,2.0,1.0,1216.0,96.0,3.0,0.0,21.0,6.0,0.0,1280.0,111.0,1.0,36.0,9.0,0.0,0.0,1300.0,191.0,1.0,36.0,10.0,0.0,0.0,1344.0,80.0,3.0,0.0,22.0,6.0,0.0,1324.0,191.0,2.0,14.0,18.0,2.0,1.0,1472.0,191.0,2.0,14.0,19.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,9
122,085160D8,0x8516c68,0x85160c8,1,17,14,0.0,0.0,2.0,7.0,4.0,1.0,60.0,0.0,0.0,2.0,7.0,5.0,1.0,61.0,0.0,0.0,2.0,7.0,6.0,1.0,62.0,144.0,127.0,1.0,42.0,1.0,0.0,0.0,192.0,191.0,4.0,4.0,0.0,52.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,10
123,08516168,0x8516cb0,0x8516158,1,18,5,0.0,0.0,2.0,7.0,0.0,1.0,44.0,0.0,0.0,2.0,7.0,1.0,1.0,45.0,0.0,0.0,2.0,7.0,2.0,1.0,46.0,0.0,0.0,2.0,7.0,3.0,1.0,47.0,0.0,0.0,2.0,7.0,4.0,1.0,48.0,0.0,0.0,2.0,7.0,5.0,1.0,49.0,0.0,0.0,2.0,7.0,6.0,1.0,50.0,112.0,184.0,4.0,3.0,7.0,26.0,9.0,656.0,184.0,4.0,7.0,8.0,6.0,1.0,304.0,267.0,1.0,52.0,9.0,0.0,0.0,432.0,403.0,1.0,52.0,10.0,0.0,0.0,304.0,504.0,1.0,41.0,11.0,0.0,0.0,464.0,595.0,1.0,43.0,12.0,0.0,0.0,464.0,715.0,1.0,52.0,13.0,0.0,0.0,304.0,875.0,1.0,43.0,14.0,0.0,0.0,464.0,1034.0,1.0,52.0,15.0,0.0,0.0,368.0,1120.0,1.0,41.0,16.0,0.0,0.0,304.0,1135.0,1.0,41.0,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,11
124,08516200,0x8516d94,0x85161e0,2,18,10,0.0,0.0,2.0,7.0,0.0,1.0,41.0,0.0,0.0,2.0,7.0,1.0,1.0,42.0,88.0,160.0,2.0,4.0,2.0,1.0,4.0,240.0,127.0,2.0,10.0,3.0,42.0,4.0,304.0,192.0,1.0,106.0,4.0,1.0,0.0,424.0,160.0,2.0,4.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,12
125,08516288,0x8516de8,0x8516278,1,18,11,48.0,191.0,2.0,14.0,6.0,2.0,0.0,160.0,176.0,1.0,39.0,0.0,0.0,0.0,200.0,191.0,1.0,43.0,3.0,0.0,0.0,208.0,191.0,2.0,14.0,7.0,2.0,0.0,256.0,143.0,1.0,41.0,4.0,0.0,0.0,256.0,176.0,1.0,39.0,1.0,1.0,0.0,304.0,191.0,1.0,43.0,5.0,0.0,0.0,352.0,176.0,1.0,39.0,2.0,1.0,0.0,400.0,191.0,2.0,14.0,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,13
126,08516320,0x8516e60,0x8516300,2,18,12,160.0,191.0,2.0,14.0,9.0,2.0,0.0,176.0,191.0,1.0,36.0,4.0,0.0,0.0,224.0,176.0,1.0,39.0,0.0,1.0,0.0,320.0,127.0,1.0,41.0,5.0,0.0,0.0,352.0,191.0,2.0,14.0,10.0,2.0,0.0,412.0,176.0,1.0,39.0,1.0,0.0,0.0,512.0,127.0,1.0,41.0,6.0,0.0,0.0,544.0,191.0,2.0,14.0,11.0,2.0,0.0,608.0,176.0,1.0,39.0,2.0,1.0,0.0,704.0,127.0,1.0,41.0,7.0,0.0,0.0,736.0,191.0,2.0,14.0,12.0,2.0,0.0,800.0,176.0,1.0,39.0,3.0,1.0,0.0,848.0,191.0,1.0,36.0,8.0,0.0,0.0,928.0,191.0,2.0,14.0,13.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,14
127,085163E0,0x8516f14,0x85163a0,4,20,10,0.0,0.0,2.0,7.0,0.0,1.0,43.0,8.0,160.0,2.0,2.0,1.0,0.0,4.0,64.0,255.0,2.0,14.0,6.0,2.0,1.0,112.0,127.0,2.0,14.0,7.0,2.0,0.0,128.0,447.0,2.0,14.0,8.0,2.0,0.0,144.0,127.0,2.0,14.0,9.0,2.0,0.0,256.0,175.0,1.0,43.0,2.0,0.0,0.0,256.0,255.0,1.0,43.0,3.0,0.0,0.0,256.0,400.0,1.0,41.0,4.0,0.0,0.0,304.0,224.0,3.0,0.0,12.0,7.0,0.0,336.0,384.0,3.0,0.0,13.0,7.0,0.0,336.0,415.0,1.0,43.0,5.0,0.0,0.0,376.0,127.0,2.0,14.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,15
128,08516468,0x8516fbc,0x8516448,2,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,16
129,08516510,0x8516fc8,0x85164f0,2,20,14,0.0,0.0,2.0,7.0,4.0,1.0,60.0,0.0,0.0,2.0,7.0,5.0,1.0,61.0,0.0,0.0,2.0,7.0,6.0,1.0,62.0,8.0,160.0,2.0,0.0,3.0,0.0,0.0,120.0,191.0,2.0,14.0,2.0,2.0,0.0,184.0,191.0,1.0,36.0,0.0,0.0,0.0,192.0,111.0,1.0,31.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,17
130,085165C0,0x8517028,0x8516590,3,22,10,0.0,0.0,2.0,7.0,11.0,1.0,63.0,0.0,0.0,2.0,7.0,12.0,1.0,64.0,0.0,0.0,2.0,7.0,13.0,1.0,65.0,192.0,159.0,2.0,14.0,6.0,2.0,0.0,120.0,223.0,1.0,43.0,0.0,0.0,0.0,48.0,287.0,2.0,14.0,7.0,2.0,0.0,152.0,367.0,1.0,43.0,1.0,0.0,0.0,40.0,415.0,1.0,49.0,2.0,0.0,0.0,192.0,415.0,2.0,14.0,8.0,2.0,0.0,68.0,431.0,1.0,38.0,3.0,0.0,0.0,120.0,479.0,1.0,43.0,4.0,0.0,0.0,48.0,543.0,2.0,14.0,9.0,2.0,0.0,152.0,623.0,1.0,43.0,5.0,0.0,0.0,192.0,671.0,2.0,14.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,18
131,08516648,0x85170dc,0x8516638,1,21,14,48.0,84.0,3.0,0.0,0.0,6.0,1.0,80.0,191.0,1.0,43.0,1.0,0.0,0.0,152.0,127.0,1.0,43.0,2.0,0.0,0.0,192.0,84.0,3.0,0.0,3.0,6.0,0.0,256.0,127.0,1.0,37.0,4.0,0.0,0.0,256.0,191.0,1.0,36.0,5.0,0.0,0.0,288.0,191.0,2.0,14.0,6.0,2.0,1.0,320.0,84.0,3.0,0.0,7.0,6.0,0.0,384.0,191.0,1.0,37.0,8.0,0.0,0.0,384.0,184.0,4.0,2.0,9.0,97.0,5.0,432.0,191.0,2.0,14.0,10.0,2.0,1.0,448.0,84.0,3.0,0.0,11.0,6.0,0.0,464.0,191.0,2.0,14.0,12.0,2.0,3.0,471.0,111.0,1.0,36.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,19
132,085166F0,0x8517190,0x85166d0,2,23,13,0.0,0.0,2.0,7.0,7.0,1.0,60.0,0.0,0.0,2.0,7.0,8.0,1.0,61.0,0.0,0.0,2.0,7.0,9.0,1.0,62.0,184.0,127.0,1.0,42.0,0.0,0.0,0.0,192.0,144.0,3.0,0.0,10.0,7.0,0.0,256.0,191.0,2.0,14.0,4.0,2.0,0.0,280.0,191.0,1.0,22.0,1.0,0.0,0.0,320.0,144.0,3.0,0.0,11.0,7.0,0.0,328.0,111.0,1.0,42.0,2.0,0.0,0.0,504.0,160.0,2.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,20
133,08516768,0x8510f84,0x8516758,1,15,10,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,21
134,085167E8,0x8510a44,0x85167d8,1,17,12,0.0,0.0,2.0,31.0,0.0,0.0,0.0,224.0,160.0,2.0,29.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inner Quarters,4,22
135,085172B8,0x8517b94,0x8517268,5,23,17,80.0,368.0,1.0,49.0,0.0,0.0,0.0,140.0,180.0,1.0,45.0,1.0,0.0,0.0,192.0,224.0,2.0,41.0,2.0,416.0,0.0,240.0,175.0,3.0,0.0,3.0,4.0,0.0,240.0,399.0,3.0,0.0,4.0,4.0,0.0,320.0,174.0,1.0,49.0,5.0,0.0,0.0,336.0,175.0,3.0,0.0,6.0,4.0,1.0,368.0,223.0,1.0,51.0,7.0,0.0,0.0,432.0,399.0,3.0,0.0,8.0,4.0,0.0,496.0,144.0,1.0,49.0,9.0,0.0,0.0,512.0,447.0,1.0,51.0,10.0,0.0,0.0,528.0,175.0,3.0,0.0,11.0,4.0,0.0,576.0,416.0,2.0,41.0,12.0,224.0,0.0,624.0,175.0,3.0,0.0,13.0,4.0,0.0,624.0,399.0,3.0,0.0,14.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,23
136,08517380,0x8517c54,0x8517330,5,23,19,0.0,0.0,2.0,7.0,0.0,1.0,33.0,8.0,416.0,2.0,0.0,1.0,0.0,0.0,80.0,175.0,3.0,0.0,2.0,4.0,0.0,128.0,192.0,2.0,41.0,3.0,80.0,0.0,176.0,175.0,3.0,0.0,4.0,4.0,0.0,224.0,224.0,2.0,41.0,5.0,416.0,0.0,320.0,223.0,1.0,46.0,6.0,0.0,0.0,320.0,447.0,1.0,46.0,7.0,0.0,0.0,368.0,175.0,3.0,0.0,8.0,4.0,0.0,384.0,80.0,2.0,41.0,9.0,192.0,0.0,464.0,175.0,3.0,0.0,10.0,4.0,0.0,512.0,336.0,2.0,41.0,11.0,224.0,0.0,560.0,175.0,3.0,0.0,12.0,4.0,0.0,608.0,416.0,2.0,43.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,24
