id,region,name,tags,mod_name
5508,Stardew Valley,Analyze All Life School Locations,MANDATORY,Magic
5509,Stardew Valley,Analyze: Descend,MANDATORY,Magic
5510,Stardew Valley,Analyze: Fireball,MANDATORY,Magic
5511,Stardew Valley,Analyze: Frostbite,MANDATORY,Magic
5512,Stardew Valley,Analyze All Elemental School Locations,MANDATORY,Magic
5513,Stardew Valley,Analyze: Lantern,MANDATORY,Magic
5514,Stardew Valley,Analyze: Tendrils,MANDATORY,Magic
5515,Stardew Valley,Analyze: Shockwave,MANDATORY,Magic
5516,Stardew Valley,Analyze All Nature School Locations,MANDATORY,Magic
5517,Stardew Valley,Analyze: Meteor,MANDATORY,Magic
5518,Stardew Valley,Analyze: Lucksteal,MANDATORY,Magic
5519,Stardew Valley,Analyze: Bloodmana,MANDATORY,Magic
5520,Stardew Valley,Analyze All Eldritch School Locations,MANDATORY,Magic
5521,Stardew Valley,Analyze Every Magic School Location,MANDATORY,Magic
6001,Town,Friendsanity: Jasper 1 <3,FRIENDSANITY,Professor Jasper Thomas
6002,Town,Friendsanity: Jasper 2 <3,FRIENDSANITY,Professor Jasper Thomas
6003,Town,Friendsanity: Jasper 3 <3,FRIENDSANITY,Professor Jasper Thomas
6004,Town,Friendsanity: Jasper 4 <3,FRIENDSANITY,Professor Jasper Thomas
6005,Town,Friendsanity: Jasper 5 <3,FRIENDSANITY,Professor Jasper Thomas
6006,Town,Friendsanity: Jasper 6 <3,FRIENDSANITY,Professor Jasper Thomas
6007,Town,Friendsanity: Jasper 7 <3,FRIENDSANITY,Professor Jasper Thomas
6008,Town,Friendsanity: Jasper 8 <3,FRIENDSANITY,Professor Jasper Thomas
6009,Town,Friendsanity: Jasper 9 <3,FRIENDSANITY,Professor Jasper Thomas
6010,Town,Friendsanity: Jasper 10 <3,FRIENDSANITY,Professor Jasper Thomas
6011,Town,Friendsanity: Jasper 11 <3,FRIENDSANITY,Professor Jasper Thomas
6012,Town,Friendsanity: Jasper 12 <3,FRIENDSANITY,Professor Jasper Thomas
6013,Town,Friendsanity: Jasper 13 <3,FRIENDSANITY,Professor Jasper Thomas
6014,Town,Friendsanity: Jasper 14 <3,FRIENDSANITY,Professor Jasper Thomas
6015,Secret Woods,Friendsanity: Yoba 1 <3,FRIENDSANITY,Custom NPC - Yoba
6016,Secret Woods,Friendsanity: Yoba 2 <3,FRIENDSANITY,Custom NPC - Yoba
6017,Secret Woods,Friendsanity: Yoba 3 <3,FRIENDSANITY,Custom NPC - Yoba
6018,Secret Woods,Friendsanity: Yoba 4 <3,FRIENDSANITY,Custom NPC - Yoba
6019,Secret Woods,Friendsanity: Yoba 5 <3,FRIENDSANITY,Custom NPC - Yoba
6020,Secret Woods,Friendsanity: Yoba 6 <3,FRIENDSANITY,Custom NPC - Yoba
6021,Secret Woods,Friendsanity: Yoba 7 <3,FRIENDSANITY,Custom NPC - Yoba
6022,Secret Woods,Friendsanity: Yoba 8 <3,FRIENDSANITY,Custom NPC - Yoba
6023,Secret Woods,Friendsanity: Yoba 9 <3,FRIENDSANITY,Custom NPC - Yoba
6024,Secret Woods,Friendsanity: Yoba 10 <3,FRIENDSANITY,Custom NPC - Yoba
6025,Forest,Friendsanity: Mr. Ginger 1 <3,FRIENDSANITY,Mister Ginger (cat npc)
6026,Forest,Friendsanity: Mr. Ginger 2 <3,FRIENDSANITY,Mister Ginger (cat npc)
6027,Forest,Friendsanity: Mr. Ginger 3 <3,FRIENDSANITY,Mister Ginger (cat npc)
6028,Forest,Friendsanity: Mr. Ginger 4 <3,FRIENDSANITY,Mister Ginger (cat npc)
6029,Forest,Friendsanity: Mr. Ginger 5 <3,FRIENDSANITY,Mister Ginger (cat npc)
6030,Forest,Friendsanity: Mr. Ginger 6 <3,FRIENDSANITY,Mister Ginger (cat npc)
6031,Forest,Friendsanity: Mr. Ginger 7 <3,FRIENDSANITY,Mister Ginger (cat npc)
6032,Forest,Friendsanity: Mr. Ginger 8 <3,FRIENDSANITY,Mister Ginger (cat npc)
6033,Forest,Friendsanity: Mr. Ginger 9 <3,FRIENDSANITY,Mister Ginger (cat npc)
6034,Forest,Friendsanity: Mr. Ginger 10 <3,FRIENDSANITY,Mister Ginger (cat npc)
6035,Town,Friendsanity: Ayeisha 1 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6036,Town,Friendsanity: Ayeisha 2 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6037,Town,Friendsanity: Ayeisha 3 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6038,Town,Friendsanity: Ayeisha 4 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6039,Town,Friendsanity: Ayeisha 5 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6040,Town,Friendsanity: Ayeisha 6 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6041,Town,Friendsanity: Ayeisha 7 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6042,Town,Friendsanity: Ayeisha 8 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6043,Town,Friendsanity: Ayeisha 9 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6044,Town,Friendsanity: Ayeisha 10 <3,FRIENDSANITY,Ayeisha - The Postal Worker (Custom NPC)
6045,Town,Friendsanity: Shiko 1 <3,FRIENDSANITY,Shiko - New Custom NPC
6046,Town,Friendsanity: Shiko 2 <3,FRIENDSANITY,Shiko - New Custom NPC
6047,Town,Friendsanity: Shiko 3 <3,FRIENDSANITY,Shiko - New Custom NPC
6048,Town,Friendsanity: Shiko 4 <3,FRIENDSANITY,Shiko - New Custom NPC
6049,Town,Friendsanity: Shiko 5 <3,FRIENDSANITY,Shiko - New Custom NPC
6050,Town,Friendsanity: Shiko 6 <3,FRIENDSANITY,Shiko - New Custom NPC
6051,Town,Friendsanity: Shiko 7 <3,FRIENDSANITY,Shiko - New Custom NPC
6052,Town,Friendsanity: Shiko 8 <3,FRIENDSANITY,Shiko - New Custom NPC
6053,Town,Friendsanity: Shiko 9 <3,FRIENDSANITY,Shiko - New Custom NPC
6054,Town,Friendsanity: Shiko 10 <3,FRIENDSANITY,Shiko - New Custom NPC
6055,Town,Friendsanity: Shiko 11 <3,FRIENDSANITY,Shiko - New Custom NPC
6056,Town,Friendsanity: Shiko 12 <3,FRIENDSANITY,Shiko - New Custom NPC
6057,Town,Friendsanity: Shiko 13 <3,FRIENDSANITY,Shiko - New Custom NPC
6058,Town,Friendsanity: Shiko 14 <3,FRIENDSANITY,Shiko - New Custom NPC
6059,Forest,Friendsanity: Wellwick 1 <3,FRIENDSANITY,'Prophet' Wellwick
6060,Forest,Friendsanity: Wellwick 2 <3,FRIENDSANITY,'Prophet' Wellwick
6061,Forest,Friendsanity: Wellwick 3 <3,FRIENDSANITY,'Prophet' Wellwick
6062,Forest,Friendsanity: Wellwick 4 <3,FRIENDSANITY,'Prophet' Wellwick
6063,Forest,Friendsanity: Wellwick 5 <3,FRIENDSANITY,'Prophet' Wellwick
6064,Forest,Friendsanity: Wellwick 6 <3,FRIENDSANITY,'Prophet' Wellwick
6065,Forest,Friendsanity: Wellwick 7 <3,FRIENDSANITY,'Prophet' Wellwick
6066,Forest,Friendsanity: Wellwick 8 <3,FRIENDSANITY,'Prophet' Wellwick
6067,Forest,Friendsanity: Wellwick 9 <3,FRIENDSANITY,'Prophet' Wellwick
6068,Forest,Friendsanity: Wellwick 10 <3,FRIENDSANITY,'Prophet' Wellwick
6069,Forest,Friendsanity: Wellwick 11 <3,FRIENDSANITY,'Prophet' Wellwick
6070,Forest,Friendsanity: Wellwick 12 <3,FRIENDSANITY,'Prophet' Wellwick
6071,Forest,Friendsanity: Wellwick 13 <3,FRIENDSANITY,'Prophet' Wellwick
6072,Forest,Friendsanity: Wellwick 14 <3,FRIENDSANITY,'Prophet' Wellwick
6073,Forest,Friendsanity: Delores 1 <3,FRIENDSANITY,Delores - Custom NPC
6074,Forest,Friendsanity: Delores 2 <3,FRIENDSANITY,Delores - Custom NPC
6075,Forest,Friendsanity: Delores 3 <3,FRIENDSANITY,Delores - Custom NPC
6076,Forest,Friendsanity: Delores 4 <3,FRIENDSANITY,Delores - Custom NPC
6077,Forest,Friendsanity: Delores 5 <3,FRIENDSANITY,Delores - Custom NPC
6078,Forest,Friendsanity: Delores 6 <3,FRIENDSANITY,Delores - Custom NPC
6079,Forest,Friendsanity: Delores 7 <3,FRIENDSANITY,Delores - Custom NPC
6080,Forest,Friendsanity: Delores 8 <3,FRIENDSANITY,Delores - Custom NPC
6081,Forest,Friendsanity: Delores 9 <3,FRIENDSANITY,Delores - Custom NPC
6082,Forest,Friendsanity: Delores 10 <3,FRIENDSANITY,Delores - Custom NPC
6083,Forest,Friendsanity: Delores 11 <3,FRIENDSANITY,Delores - Custom NPC
6084,Forest,Friendsanity: Delores 12 <3,FRIENDSANITY,Delores - Custom NPC
6085,Forest,Friendsanity: Delores 13 <3,FRIENDSANITY,Delores - Custom NPC
6086,Forest,Friendsanity: Delores 14 <3,FRIENDSANITY,Delores - Custom NPC
6087,Forest,Friendsanity: Alec 1 <3,FRIENDSANITY,Alec Revisited
6088,Forest,Friendsanity: Alec 2 <3,FRIENDSANITY,Alec Revisited
6089,Forest,Friendsanity: Alec 3 <3,FRIENDSANITY,Alec Revisited
6090,Forest,Friendsanity: Alec 4 <3,FRIENDSANITY,Alec Revisited
6091,Forest,Friendsanity: Alec 5 <3,FRIENDSANITY,Alec Revisited
6092,Forest,Friendsanity: Alec 6 <3,FRIENDSANITY,Alec Revisited
6093,Forest,Friendsanity: Alec 7 <3,FRIENDSANITY,Alec Revisited
6094,Forest,Friendsanity: Alec 8 <3,FRIENDSANITY,Alec Revisited
6095,Forest,Friendsanity: Alec 9 <3,FRIENDSANITY,Alec Revisited
6096,Forest,Friendsanity: Alec 10 <3,FRIENDSANITY,Alec Revisited
6097,Forest,Friendsanity: Alec 11 <3,FRIENDSANITY,Alec Revisited
6098,Forest,Friendsanity: Alec 12 <3,FRIENDSANITY,Alec Revisited
6099,Forest,Friendsanity: Alec 13 <3,FRIENDSANITY,Alec Revisited
6100,Forest,Friendsanity: Alec 14 <3,FRIENDSANITY,Alec Revisited
6101,Forest,Friendsanity: Eugene 1 <3,FRIENDSANITY,Custom NPC Eugene
6102,Forest,Friendsanity: Eugene 2 <3,FRIENDSANITY,Custom NPC Eugene
6103,Forest,Friendsanity: Eugene 3 <3,FRIENDSANITY,Custom NPC Eugene
6104,Forest,Friendsanity: Eugene 4 <3,FRIENDSANITY,Custom NPC Eugene
6105,Forest,Friendsanity: Eugene 5 <3,FRIENDSANITY,Custom NPC Eugene
6106,Forest,Friendsanity: Eugene 6 <3,FRIENDSANITY,Custom NPC Eugene
6107,Forest,Friendsanity: Eugene 7 <3,FRIENDSANITY,Custom NPC Eugene
6108,Forest,Friendsanity: Eugene 8 <3,FRIENDSANITY,Custom NPC Eugene
6109,Forest,Friendsanity: Eugene 9 <3,FRIENDSANITY,Custom NPC Eugene
6110,Forest,Friendsanity: Eugene 10 <3,FRIENDSANITY,Custom NPC Eugene
6111,Forest,Friendsanity: Eugene 11 <3,FRIENDSANITY,Custom NPC Eugene
6112,Forest,Friendsanity: Eugene 12 <3,FRIENDSANITY,Custom NPC Eugene
6113,Forest,Friendsanity: Eugene 13 <3,FRIENDSANITY,Custom NPC Eugene
6114,Forest,Friendsanity: Eugene 14 <3,FRIENDSANITY,Custom NPC Eugene
6115,Forest,Friendsanity: Juna 1 <3,FRIENDSANITY,Juna - Roommate NPC
6116,Forest,Friendsanity: Juna 2 <3,FRIENDSANITY,Juna - Roommate NPC
6117,Forest,Friendsanity: Juna 3 <3,FRIENDSANITY,Juna - Roommate NPC
6118,Forest,Friendsanity: Juna 4 <3,FRIENDSANITY,Juna - Roommate NPC
6119,Forest,Friendsanity: Juna 5 <3,FRIENDSANITY,Juna - Roommate NPC
6120,Forest,Friendsanity: Juna 6 <3,FRIENDSANITY,Juna - Roommate NPC
6121,Forest,Friendsanity: Juna 7 <3,FRIENDSANITY,Juna - Roommate NPC
6122,Forest,Friendsanity: Juna 8 <3,FRIENDSANITY,Juna - Roommate NPC
6123,Forest,Friendsanity: Juna 9 <3,FRIENDSANITY,Juna - Roommate NPC
6124,Forest,Friendsanity: Juna 10 <3,FRIENDSANITY,Juna - Roommate NPC
6125,Town,Friendsanity: Riley 1 <3,FRIENDSANITY,Custom NPC - Riley
6126,Town,Friendsanity: Riley 2 <3,FRIENDSANITY,Custom NPC - Riley
6127,Town,Friendsanity: Riley 3 <3,FRIENDSANITY,Custom NPC - Riley
6128,Town,Friendsanity: Riley 4 <3,FRIENDSANITY,Custom NPC - Riley
6129,Town,Friendsanity: Riley 5 <3,FRIENDSANITY,Custom NPC - Riley
6130,Town,Friendsanity: Riley 6 <3,FRIENDSANITY,Custom NPC - Riley
6131,Town,Friendsanity: Riley 7 <3,FRIENDSANITY,Custom NPC - Riley
6132,Town,Friendsanity: Riley 8 <3,FRIENDSANITY,Custom NPC - Riley
6133,Town,Friendsanity: Riley 9 <3,FRIENDSANITY,Custom NPC - Riley
6134,Town,Friendsanity: Riley 10 <3,FRIENDSANITY,Custom NPC - Riley
6135,Town,Friendsanity: Riley 11 <3,FRIENDSANITY,Custom NPC - Riley
6136,Town,Friendsanity: Riley 12 <3,FRIENDSANITY,Custom NPC - Riley
6137,Town,Friendsanity: Riley 13 <3,FRIENDSANITY,Custom NPC - Riley
6138,Town,Friendsanity: Riley 14 <3,FRIENDSANITY,Custom NPC - Riley
7001,Pierre's General Store,Premium Pack,BACKPACK,Bigger Backpack
7002,Carpenter Shop,Tractor Garage Blueprint,BUILDING_BLUEPRINT,Tractor Mod
7003,The Deep Woods Depth 100,Pet the Deep Woods Unicorn,MANDATORY,DeepWoods
7004,The Deep Woods Depth 50,Breaking Up Deep Woods Gingerbread House,MANDATORY,DeepWoods
7005,The Deep Woods Depth 50,Drinking From Deep Woods Fountain,MANDATORY,DeepWoods
7006,The Deep Woods Depth 100,Deep Woods Treasure Chest,MANDATORY,DeepWoods
7007,The Deep Woods Depth 100,Deep Woods Trash Bin,MANDATORY,DeepWoods
7008,The Deep Woods Depth 50,Chop Down a Deep Woods Iridium Tree,MANDATORY,DeepWoods
7009,The Deep Woods Depth 10,The Deep Woods: Depth 10,ELEVATOR,DeepWoods
7010,The Deep Woods Depth 20,The Deep Woods: Depth 20,ELEVATOR,DeepWoods
7011,The Deep Woods Depth 30,The Deep Woods: Depth 30,ELEVATOR,DeepWoods
7012,The Deep Woods Depth 40,The Deep Woods: Depth 40,ELEVATOR,DeepWoods
7013,The Deep Woods Depth 50,The Deep Woods: Depth 50,ELEVATOR,DeepWoods
7014,The Deep Woods Depth 60,The Deep Woods: Depth 60,ELEVATOR,DeepWoods
7015,The Deep Woods Depth 70,The Deep Woods: Depth 70,ELEVATOR,DeepWoods
7016,The Deep Woods Depth 80,The Deep Woods: Depth 80,ELEVATOR,DeepWoods
7017,The Deep Woods Depth 90,The Deep Woods: Depth 90,ELEVATOR,DeepWoods
7018,The Deep Woods Depth 100,The Deep Woods: Depth 100,ELEVATOR,DeepWoods
7019,The Deep Woods Depth 50,Purify an Infested Lichtung,MANDATORY,DeepWoods
7020,Skull Cavern Floor 25,Skull Cavern: Floor 25,ELEVATOR,Skull Cavern Elevator
7021,Skull Cavern Floor 50,Skull Cavern: Floor 50,ELEVATOR,Skull Cavern Elevator
7022,Skull Cavern Floor 75,Skull Cavern: Floor 75,ELEVATOR,Skull Cavern Elevator
7023,Skull Cavern Floor 100,Skull Cavern: Floor 100,ELEVATOR,Skull Cavern Elevator
7024,Skull Cavern Floor 125,Skull Cavern: Floor 125,ELEVATOR,Skull Cavern Elevator
7025,Skull Cavern Floor 150,Skull Cavern: Floor 150,ELEVATOR,Skull Cavern Elevator
7026,Skull Cavern Floor 175,Skull Cavern: Floor 175,ELEVATOR,Skull Cavern Elevator
7027,Skull Cavern Floor 200,Skull Cavern: Floor 200,ELEVATOR,Skull Cavern Elevator
7501,Town,Missing Envelope,"MANDATORY,QUEST",Ayeisha - The Postal Worker (Custom NPC)
7502,Town,Lost Emerald Ring,"MANDATORY,QUEST",Ayeisha - The Postal Worker (Custom NPC)
7503,Forest,Mr.Ginger's request,"MANDATORY,QUEST",Mister Ginger (cat npc)
7504,Forest,Juna's Drink Request,"MANDATORY,QUEST",Juna - Roommate NPC
7505,Forest,Juna's BFF Request,"MANDATORY,QUEST",Juna - Roommate NPC
7506,Forest,Juna's Monster Mash,SPECIAL_ORDER_BOARD,Juna - Roommate NPC
