Team,Level,Name,Code,Act,Region,Rule,Location Type,Hint Info,Notes
Dark,Bingo Highway,Bingo Highway Dark Act 1 Checkpoint 1,0x9393214d,1,Bingo Highway Dark Checkpoint 1,,CheckpointSanity,,
Dark,Bingo Highway,Bingo Highway Dark Act 1 Checkpoint 2,0x9393214e,1,Bingo Highway Dark Checkpoint 2,,CheckpointSanity,,
Dark,Bingo Highway,Bingo Highway Dark Act 1 Checkpoint 3,0x9393214f,1,Bingo Highway Dark Checkpoint 3,,CheckpointSanity,,
Dark,Bingo Highway,Bingo Highway Dark Act 1 Checkpoint 4,0x93932150,1,Bingo Highway Dark Checkpoint 4,,CheckpointSanity,,
Dark,Rail Canyon,Rail Canyon Dark Act 1 Checkpoint 1,0x93932151,1,Rail Canyon Dark Checkpoint 1,,CheckpointSanity,,
Dark,Rail Canyon,Rail Canyon Dark Act 1 Checkpoint 2,0x93932152,1,Rail Canyon Dark Checkpoint 2,,CheckpointSanity,,
Dark,Rail Canyon,Rail Canyon Dark Act 1 Checkpoint 3,0x93932153,1,Rail Canyon Dark Checkpoint 3,,CheckpointSanity,,
Dark,Rail Canyon,Rail Canyon Dark Act 1 Checkpoint 4,0x93932154,1,Rail Canyon Dark Checkpoint 4,,CheckpointSanity,,
Dark,Rail Canyon,Rail Canyon Dark Act 1 Checkpoint 5,0x93932155,1,Rail Canyon Dark Checkpoint 5,,CheckpointSanity,,
Dark,Rail Canyon,Rail Canyon Dark Act 1 Checkpoint 6,0x93932156,1,Rail Canyon Dark Checkpoint 6,,CheckpointSanity,,
Dark,Bullet Station,Bullet Station Dark Act 1 Checkpoint 1,0x93932157,1,Bullet Station Dark Checkpoint 1,,CheckpointSanity,,
Dark,Bullet Station,Bullet Station Dark Act 1 Checkpoint 2,0x93932158,1,Bullet Station Dark Checkpoint 2,,CheckpointSanity,,
Dark,Bullet Station,Bullet Station Dark Act 1 Checkpoint 3,0x93932159,1,Bullet Station Dark Checkpoint 3,,CheckpointSanity,,
Dark,Bullet Station,Bullet Station Dark Act 1 Checkpoint 4,0x9393215a,1,Bullet Station Dark Checkpoint 4,,CheckpointSanity,,
Dark,Bullet Station,Bullet Station Dark Act 1 Checkpoint 5,0x9393215b,1,Bullet Station Dark Checkpoint 5,,CheckpointSanity,,
Dark,Frog Forest,Frog Forest Dark Act 1 Checkpoint 1,0x9393215c,1,Frog Forest Dark Checkpoint 1,,CheckpointSanity,,
Dark,Frog Forest,Frog Forest Dark Act 1 Checkpoint 2,0x9393215d,1,Frog Forest Dark Checkpoint 2,,CheckpointSanity,,
Dark,Frog Forest,Frog Forest Dark Act 1 Checkpoint 3,0x9393215e,1,Frog Forest Dark Checkpoint 3,,CheckpointSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 1 Checkpoint 1,0x9393215f,1,Lost Jungle Dark Checkpoint 1,,CheckpointSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 1 Checkpoint 2,0x93932160,1,Lost Jungle Dark Checkpoint 2,,CheckpointSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 1 Checkpoint 3,0x93932161,1,Lost Jungle Dark Checkpoint 3,,CheckpointSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 1 Checkpoint 4,0x93932162,1,Lost Jungle Dark Checkpoint 4,,CheckpointSanity,,
Dark,Lost Jungle,Lost Jungle Dark Act 1 Checkpoint 5,0x93932163,1,Lost Jungle Dark Checkpoint 5,,CheckpointSanity,,
Dark,Hang Castle,Hang Castle Dark Act 1 Checkpoint 1,0x93932164,1,Hang Castle Dark Checkpoint 1,,CheckpointSanity,,
Dark,Hang Castle,Hang Castle Dark Act 1 Checkpoint 2,0x93932165,1,Hang Castle Dark Checkpoint 2,,CheckpointSanity,,
Dark,Hang Castle,Hang Castle Dark Act 1 Checkpoint 3,0x93932166,1,Hang Castle Dark Checkpoint 3,,CheckpointSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 1 Checkpoint 1,0x93932167,1,Mystic Mansion Dark Checkpoint 1,,CheckpointSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 1 Checkpoint 2,0x93932168,1,Mystic Mansion Dark Checkpoint 2,,CheckpointSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 1 Checkpoint 3,0x93932169,1,Mystic Mansion Dark Checkpoint 3,,CheckpointSanity,,
Dark,Mystic Mansion,Mystic Mansion Dark Act 1 Checkpoint 4,0x9393216a,1,Mystic Mansion Dark Checkpoint 4,,CheckpointSanity,,
Dark,Egg Fleet,Egg Fleet Dark Act 1 Checkpoint 1,0x9393216b,1,Egg Fleet Dark Checkpoint 1,,CheckpointSanity,,
Dark,Egg Fleet,Egg Fleet Dark Act 1 Checkpoint 2,0x9393216c,1,Egg Fleet Dark Checkpoint 2,,CheckpointSanity,,
Dark,Egg Fleet,Egg Fleet Dark Act 1 Checkpoint 3,0x9393216d,1,Egg Fleet Dark Checkpoint 3,,CheckpointSanity,,
Dark,Egg Fleet,Egg Fleet Dark Act 1 Checkpoint 4,0x9393216e,1,Egg Fleet Dark Checkpoint 4,,CheckpointSanity,,
Dark,Egg Fleet,Egg Fleet Dark Act 1 Checkpoint 5,0x9393216f,1,Egg Fleet Dark Checkpoint 5,,CheckpointSanity,,
Dark,Final Fortress,Final Fortress Dark Act 1 Checkpoint 1,0x93932170,1,Final Fortress Dark Checkpoint 1,,CheckpointSanity,,
Dark,Final Fortress,Final Fortress Dark Act 1 Checkpoint 2,0x93932171,1,Final Fortress Dark Checkpoint 2,,CheckpointSanity,,
Dark,Final Fortress,Final Fortress Dark Act 1 Checkpoint 3,0x93932172,1,Final Fortress Dark Checkpoint 3,,CheckpointSanity,,
Rose,Seaside Hill,Seaside Hill Rose Act 1 Checkpoint 1,0x93932173,1,Seaside Hill Rose Checkpoint 1,,CheckpointSanity,,
Rose,Seaside Hill,Seaside Hill Rose Act 1 Checkpoint 2,0x93932174,1,Seaside Hill Rose Checkpoint 2,,CheckpointSanity,,
Rose,Ocean Palace,Ocean Palace Rose Act 1 Checkpoint 1,0x93932175,1,Ocean Palace Rose Checkpoint 1,,CheckpointSanity,,
Rose,Ocean Palace,Ocean Palace Rose Act 1 Checkpoint 2,0x93932176,1,Ocean Palace Rose Checkpoint 2,,CheckpointSanity,,
Rose,Grand Metropolis,Grand Metropolis Rose Act 1 Checkpoint 1,0x93932177,1,Grand Metropolis Rose Checkpoint 1,,CheckpointSanity,,
Rose,Grand Metropolis,Grand Metropolis Rose Act 1 Checkpoint 2,0x93932178,1,Grand Metropolis Rose Checkpoint 2,,CheckpointSanity,,
Rose,Grand Metropolis,Grand Metropolis Rose Act 1 Checkpoint 3,0x93932179,1,Grand Metropolis Rose Checkpoint 3,,CheckpointSanity,,
Rose,Power Plant,Power Plant Rose Act 1 Checkpoint 1,0x9393217a,1,Power Plant Rose Checkpoint 1,,CheckpointSanity,,
Rose,Power Plant,Power Plant Rose Act 1 Checkpoint 2,0x9393217b,1,Power Plant Rose Checkpoint 2,,CheckpointSanity,,
Rose,Casino Park,Casino Park Rose Act 1 Checkpoint 1,0x9393217c,1,Casino Park Rose Checkpoint 1,,CheckpointSanity,,
Rose,Bingo Highway,Bingo Highway Rose Act 1 Checkpoint 1,0x9393217d,1,Bingo Highway Rose Checkpoint 1,,CheckpointSanity,,
Rose,Bingo Highway,Bingo Highway Rose Act 1 Checkpoint 2,0x9393217e,1,Bingo Highway Rose Checkpoint 2,,CheckpointSanity,,
Rose,Bingo Highway,Bingo Highway Rose Act 1 Checkpoint 3,0x9393217f,1,Bingo Highway Rose Checkpoint 3,,CheckpointSanity,,
Rose,Rail Canyon,Rail Canyon Rose Act 1 Checkpoint 1,0x93932180,1,Rail Canyon Rose Checkpoint 1,,CheckpointSanity,,
Rose,Rail Canyon,Rail Canyon Rose Act 1 Checkpoint 2,0x93932181,1,Rail Canyon Rose Checkpoint 2,,CheckpointSanity,,
Rose,Rail Canyon,Rail Canyon Rose Act 1 Checkpoint 3,0x93932182,1,Rail Canyon Rose Checkpoint 3,,CheckpointSanity,,
Rose,Rail Canyon,Rail Canyon Rose Act 1 Checkpoint 4,0x93932183,1,Rail Canyon Rose Checkpoint 4,,CheckpointSanity,,
Rose,Bullet Station,Bullet Station Rose Act 1 Checkpoint 1,0x93932184,1,Bullet Station Rose Checkpoint 1,,CheckpointSanity,,
Rose,Bullet Station,Bullet Station Rose Act 1 Checkpoint 2,0x93932185,1,Bullet Station Rose Checkpoint 2,,CheckpointSanity,,
Rose,Frog Forest,Frog Forest Rose Act 1 Checkpoint 1,0x93932186,1,Frog Forest Rose Checkpoint 1,,CheckpointSanity,,
Rose,Frog Forest,Frog Forest Rose Act 1 Checkpoint 2,0x93932187,1,Frog Forest Rose Checkpoint 2,,CheckpointSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 1 Checkpoint 1,0x93932188,1,Lost Jungle Rose Checkpoint 1,,CheckpointSanity,,
Rose,Lost Jungle,Lost Jungle Rose Act 1 Checkpoint 2,0x93932189,1,Lost Jungle Rose Checkpoint 2,,CheckpointSanity,,
Rose,Hang Castle,Hang Castle Rose Act 1 Checkpoint 1,0x9393218a,1,Hang Castle Rose Checkpoint 1,,CheckpointSanity,,
Rose,Hang Castle,Hang Castle Rose Act 1 Checkpoint 2,0x9393218b,1,Hang Castle Rose Checkpoint 2,,CheckpointSanity,,
Rose,Mystic Mansion,Mystic Mansion Rose Act 1 Checkpoint 1,0x9393218c,1,Mystic Mansion Rose Checkpoint 1,,CheckpointSanity,,
Rose,Mystic Mansion,Mystic Mansion Rose Act 1 Checkpoint 2,0x9393218d,1,Mystic Mansion Rose Checkpoint 2,,CheckpointSanity,,
Rose,Egg Fleet,Egg Fleet Rose Act 1 Checkpoint 1,0x9393218e,1,Egg Fleet Rose Checkpoint 1,,CheckpointSanity,,
Rose,Egg Fleet,Egg Fleet Rose Act 1 Checkpoint 2,0x9393218f,1,Egg Fleet Rose Checkpoint 2,,CheckpointSanity,,
Rose,Egg Fleet,Egg Fleet Rose Act 1 Checkpoint 3,0x93932190,1,Egg Fleet Rose Checkpoint 3,,CheckpointSanity,,
Rose,Final Fortress,Final Fortress Rose Act 1 Checkpoint 1,0x93932191,1,Final Fortress Rose Checkpoint 1,,CheckpointSanity,,
Rose,Final Fortress,Final Fortress Rose Act 1 Checkpoint 2,0x93932192,1,Final Fortress Rose Checkpoint 2,,CheckpointSanity,,
Chaotix,Seaside Hill,Seaside Hill Chaotix Act 1 Checkpoint 1,0x93932193,1,Seaside Hill Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Seaside Hill,Seaside Hill Chaotix Act 1 Checkpoint 2,0x93932194,1,Seaside Hill Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Seaside Hill,Seaside Hill Chaotix Act 1 Checkpoint 3,0x93932195,1,Seaside Hill Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Seaside Hill,Seaside Hill Chaotix Act 1 Checkpoint 4,0x93932196,1,Seaside Hill Chaotix Checkpoint 4,,CheckpointSanity,,
Chaotix,Ocean Palace,Ocean Palace Chaotix Act 1 Checkpoint 1,0x93932197,1,Ocean Palace Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Ocean Palace,Ocean Palace Chaotix Act 1 Checkpoint 2,0x93932198,1,Ocean Palace Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Grand Metropolis,Grand Metropolis Chaotix Act 1 Checkpoint 1,0x93932199,1,Grand Metropolis Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Grand Metropolis,Grand Metropolis Chaotix Act 1 Checkpoint 2,0x9393219a,1,Grand Metropolis Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Grand Metropolis,Grand Metropolis Chaotix Act 1 Checkpoint 3,0x9393219b,1,Grand Metropolis Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Grand Metropolis,Grand Metropolis Chaotix Act 1 Checkpoint 4,0x9393219c,1,Grand Metropolis Chaotix Checkpoint 4,,CheckpointSanity,,
Chaotix,Power Plant,Power Plant Chaotix Act 1 Checkpoint 1,0x9393219d,1,Power Plant Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Power Plant,Power Plant Chaotix Act 1 Checkpoint 2,0x9393219e,1,Power Plant Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Power Plant,Power Plant Chaotix Act 1 Checkpoint 3,0x9393219f,1,Power Plant Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Casino Park,Casino Park Chaotix Act 1 Checkpoint 1,0x939321a0,1,Casino Park Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Casino Park,Casino Park Chaotix Act 1 Checkpoint 2,0x939321a1,1,Casino Park Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Casino Park,Casino Park Chaotix Act 1 Checkpoint 3,0x939321a2,1,Casino Park Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Bingo Highway,Bingo Highway Chaotix Act 1 Checkpoint 1,0x939321a3,1,Bingo Highway Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Bingo Highway,Bingo Highway Chaotix Act 1 Checkpoint 2,0x939321a4,1,Bingo Highway Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Rail Canyon,Rail Canyon Chaotix Act 1 Checkpoint 1,0x939321a5,1,Rail Canyon Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Rail Canyon,Rail Canyon Chaotix Act 1 Checkpoint 2,0x939321a6,1,Rail Canyon Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Rail Canyon,Rail Canyon Chaotix Act 1 Checkpoint 3,0x939321a7,1,Rail Canyon Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Rail Canyon,Rail Canyon Chaotix Act 1 Checkpoint 4,0x939321a8,1,Rail Canyon Chaotix Checkpoint 4,,CheckpointSanity,,
Chaotix,Rail Canyon,Rail Canyon Chaotix Act 1 Checkpoint 5,0x939321a9,1,Rail Canyon Chaotix Checkpoint 5,,CheckpointSanity,,
Chaotix,Bullet Station,Bullet Station Chaotix Act 1 Checkpoint 1,0x939321aa,1,Bullet Station Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Bullet Station,Bullet Station Chaotix Act 1 Checkpoint 2,0x939321ab,1,Bullet Station Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Bullet Station,Bullet Station Chaotix Act 1 Checkpoint 3,0x939321ac,1,Bullet Station Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Bullet Station,Bullet Station Chaotix Act 1 Checkpoint 4,0x939321ad,1,Bullet Station Chaotix Checkpoint 4,,CheckpointSanity,,
Chaotix,Frog Forest,Frog Forest Chaotix Act 1 Checkpoint 1,0x939321ae,1,Frog Forest Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Frog Forest,Frog Forest Chaotix Act 1 Checkpoint 2,0x939321af,1,Frog Forest Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Frog Forest,Frog Forest Chaotix Act 1 Checkpoint 3,0x939321b0,1,Frog Forest Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Lost Jungle,Lost Jungle Chaotix Act 1 Checkpoint 1,0x939321b1,1,Lost Jungle Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Lost Jungle,Lost Jungle Chaotix Act 1 Checkpoint 2,0x939321b2,1,Lost Jungle Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Hang Castle,Hang Castle Chaotix Act 1 Checkpoint 1,0x939321b3,1,Hang Castle Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Hang Castle,Hang Castle Chaotix Act 1 Checkpoint 2,0x939321b4,1,Hang Castle Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Mystic Mansion,Mystic Mansion Chaotix Act 1 Checkpoint 1,0x939321b5,1,Mystic Mansion Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Mystic Mansion,Mystic Mansion Chaotix Act 1 Checkpoint 2,0x939321b6,1,Mystic Mansion Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Mystic Mansion,Mystic Mansion Chaotix Act 1 Checkpoint 3,0x939321b7,1,Mystic Mansion Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Mystic Mansion,Mystic Mansion Chaotix Act 1 Checkpoint 4,0x939321b8,1,Mystic Mansion Chaotix Checkpoint 4,,CheckpointSanity,,
Chaotix,Egg Fleet,Egg Fleet Chaotix Act 1 Checkpoint 1,0x939321b9,1,Egg Fleet Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Egg Fleet,Egg Fleet Chaotix Act 1 Checkpoint 2,0x939321ba,1,Egg Fleet Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Egg Fleet,Egg Fleet Chaotix Act 1 Checkpoint 3,0x939321bb,1,Egg Fleet Chaotix Checkpoint 3,,CheckpointSanity,,
Chaotix,Egg Fleet,Egg Fleet Chaotix Act 1 Checkpoint 4,0x939321bc,1,Egg Fleet Chaotix Checkpoint 4,,CheckpointSanity,,
Chaotix,Final Fortress,Final Fortress Chaotix Act 1 Checkpoint 1,0x939321bd,1,Final Fortress Chaotix Checkpoint 1,,CheckpointSanity,,
Chaotix,Final Fortress,Final Fortress Chaotix Act 1 Checkpoint 2,0x939321be,1,Final Fortress Chaotix Checkpoint 2,,CheckpointSanity,,
Chaotix,Final Fortress,Final Fortress Chaotix Act 1 Checkpoint 3,0x939321bf,1,Final Fortress Chaotix Checkpoint 3,,CheckpointSanity,,
Sonic,Seaside Hill,Seaside Hill Sonic Act 2 Checkpoint 1,0x93932200,2,Seaside Hill Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Seaside Hill,Seaside Hill Sonic Act 2 Checkpoint 2,0x93932201,2,Seaside Hill Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Seaside Hill,Seaside Hill Sonic Act 2 Checkpoint 3,0x93932202,2,Seaside Hill Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Seaside Hill,Seaside Hill Sonic Act 2 Checkpoint 4,0x93932203,2,Seaside Hill Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Seaside Hill,Seaside Hill Sonic Act 2 Checkpoint 5,0x93932204,2,Seaside Hill Sonic Checkpoint 5,,CheckpointSanity,,
Sonic,Ocean Palace,Ocean Palace Sonic Act 2 Checkpoint 1,0x93932205,2,Ocean Palace Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Ocean Palace,Ocean Palace Sonic Act 2 Checkpoint 2,0x93932206,2,Ocean Palace Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Ocean Palace,Ocean Palace Sonic Act 2 Checkpoint 3,0x93932207,2,Ocean Palace Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Ocean Palace,Ocean Palace Sonic Act 2 Checkpoint 4,0x93932208,2,Ocean Palace Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Grand Metropolis,Grand Metropolis Sonic Act 2 Checkpoint 1,0x93932209,2,Grand Metropolis Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Grand Metropolis,Grand Metropolis Sonic Act 2 Checkpoint 2,0x9393220a,2,Grand Metropolis Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Grand Metropolis,Grand Metropolis Sonic Act 2 Checkpoint 3,0x9393220b,2,Grand Metropolis Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Grand Metropolis,Grand Metropolis Sonic Act 2 Checkpoint 4,0x9393220c,2,Grand Metropolis Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Power Plant,Power Plant Sonic Act 2 Checkpoint 1,0x9393220d,2,Power Plant Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Power Plant,Power Plant Sonic Act 2 Checkpoint 2,0x9393220e,2,Power Plant Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Power Plant,Power Plant Sonic Act 2 Checkpoint 3,0x9393220f,2,Power Plant Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Power Plant,Power Plant Sonic Act 2 Checkpoint 4,0x93932210,2,Power Plant Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Casino Park,Casino Park Sonic Act 2 Checkpoint 1,0x93932211,2,Casino Park Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Casino Park,Casino Park Sonic Act 2 Checkpoint 2,0x93932212,2,Casino Park Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Casino Park,Casino Park Sonic Act 2 Checkpoint 3,0x93932213,2,Casino Park Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Bingo Highway,Bingo Highway Sonic Act 2 Checkpoint 1,0x93932214,2,Bingo Highway Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Bingo Highway,Bingo Highway Sonic Act 2 Checkpoint 2,0x93932215,2,Bingo Highway Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Bingo Highway,Bingo Highway Sonic Act 2 Checkpoint 3,0x93932216,2,Bingo Highway Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Bingo Highway,Bingo Highway Sonic Act 2 Checkpoint 4,0x93932217,2,Bingo Highway Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Rail Canyon,Rail Canyon Sonic Act 2 Checkpoint 1,0x93932218,2,Rail Canyon Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Rail Canyon,Rail Canyon Sonic Act 2 Checkpoint 2,0x93932219,2,Rail Canyon Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Rail Canyon,Rail Canyon Sonic Act 2 Checkpoint 3,0x9393221a,2,Rail Canyon Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Rail Canyon,Rail Canyon Sonic Act 2 Checkpoint 4,0x9393221b,2,Rail Canyon Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Rail Canyon,Rail Canyon Sonic Act 2 Checkpoint 5,0x9393221c,2,Rail Canyon Sonic Checkpoint 5,,CheckpointSanity,,
Sonic,Rail Canyon,Rail Canyon Sonic Act 2 Checkpoint 6,0x9393221d,2,Rail Canyon Sonic Checkpoint 6,,CheckpointSanity,,
Sonic,Bullet Station,Bullet Station Sonic Act 2 Checkpoint 1,0x9393221e,2,Bullet Station Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Bullet Station,Bullet Station Sonic Act 2 Checkpoint 2,0x9393221f,2,Bullet Station Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Bullet Station,Bullet Station Sonic Act 2 Checkpoint 3,0x93932220,2,Bullet Station Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Bullet Station,Bullet Station Sonic Act 2 Checkpoint 4,0x93932221,2,Bullet Station Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Frog Forest,Frog Forest Sonic Act 2 Checkpoint 1,0x93932222,2,Frog Forest Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Frog Forest,Frog Forest Sonic Act 2 Checkpoint 2,0x93932223,2,Frog Forest Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Frog Forest,Frog Forest Sonic Act 2 Checkpoint 3,0x93932224,2,Frog Forest Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Lost Jungle,Lost Jungle Sonic Act 2 Checkpoint 1,0x93932225,2,Lost Jungle Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Lost Jungle,Lost Jungle Sonic Act 2 Checkpoint 2,0x93932226,2,Lost Jungle Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Lost Jungle,Lost Jungle Sonic Act 2 Checkpoint 3,0x93932227,2,Lost Jungle Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Lost Jungle,Lost Jungle Sonic Act 2 Checkpoint 4,0x93932228,2,Lost Jungle Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Lost Jungle,Lost Jungle Sonic Act 2 Checkpoint 5,0x93932229,2,Lost Jungle Sonic Checkpoint 5,,CheckpointSanity,,
Sonic,Hang Castle,Hang Castle Sonic Act 2 Checkpoint 1,0x9393222a,2,Hang Castle Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Hang Castle,Hang Castle Sonic Act 2 Checkpoint 2,0x9393222b,2,Hang Castle Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Hang Castle,Hang Castle Sonic Act 2 Checkpoint 3,0x9393222c,2,Hang Castle Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Mystic Mansion,Mystic Mansion Sonic Act 2 Checkpoint 1,0x9393222d,2,Mystic Mansion Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Mystic Mansion,Mystic Mansion Sonic Act 2 Checkpoint 2,0x9393222e,2,Mystic Mansion Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Mystic Mansion,Mystic Mansion Sonic Act 2 Checkpoint 3,0x9393222f,2,Mystic Mansion Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Mystic Mansion,Mystic Mansion Sonic Act 2 Checkpoint 4,0x93932230,2,Mystic Mansion Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Egg Fleet,Egg Fleet Sonic Act 2 Checkpoint 1,0x93932231,2,Egg Fleet Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Egg Fleet,Egg Fleet Sonic Act 2 Checkpoint 2,0x93932232,2,Egg Fleet Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Egg Fleet,Egg Fleet Sonic Act 2 Checkpoint 3,0x93932233,2,Egg Fleet Sonic Checkpoint 3,,CheckpointSanity,,
Sonic,Egg Fleet,Egg Fleet Sonic Act 2 Checkpoint 4,0x93932234,2,Egg Fleet Sonic Checkpoint 4,,CheckpointSanity,,
Sonic,Egg Fleet,Egg Fleet Sonic Act 2 Checkpoint 5,0x93932235,2,Egg Fleet Sonic Checkpoint 5,,CheckpointSanity,,
Sonic,Final Fortress,Final Fortress Sonic Act 2 Checkpoint 1,0x93932236,2,Final Fortress Sonic Checkpoint 1,,CheckpointSanity,,
Sonic,Final Fortress,Final Fortress Sonic Act 2 Checkpoint 2,0x93932237,2,Final Fortress Sonic Checkpoint 2,,CheckpointSanity,,
Sonic,Final Fortress,Final Fortress Sonic Act 2 Checkpoint 3,0x93932238,2,Final Fortress Sonic Checkpoint 3,,CheckpointSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Checkpoint 1,0x93932239,2,Seaside Hill Dark Checkpoint 1,,CheckpointSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Checkpoint 2,0x9393223a,2,Seaside Hill Dark Checkpoint 2,,CheckpointSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Checkpoint 3,0x9393223b,2,Seaside Hill Dark Checkpoint 3,,CheckpointSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Checkpoint 4,0x9393223c,2,Seaside Hill Dark Checkpoint 4,,CheckpointSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Checkpoint 1,0x9393223d,2,Ocean Palace Dark Checkpoint 1,,CheckpointSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Checkpoint 2,0x9393223e,2,Ocean Palace Dark Checkpoint 2,,CheckpointSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Checkpoint 3,0x9393223f,2,Ocean Palace Dark Checkpoint 3,,CheckpointSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Checkpoint 4,0x93932240,2,Ocean Palace Dark Checkpoint 4,,CheckpointSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Checkpoint 5,0x93932241,2,Ocean Palace Dark Checkpoint 5,,CheckpointSanity,,
